Analysis_Type,Entity_ID,Entity_Name,Vessel_Type,Carrier,Vessel_Name,Vessel_Size_Class,Total_Tons,Total_Value,Shipment_Count,Unique_Vessels,Pct_Tons,Pct_Shipments
Entity_Carrier,BP-001,BP,,PNFN - Penfield Marine Llc,,,628.0,1434000.0,2,1.0,0.012953076681498237,3.278688524590164
Entity_Carrier,BP-001,BP,,PTBR - Petrobras America Inc,,,414847.66,271469000.0,4,4.0,8.556613934904632,6.557377049180328
Entity_Carrier,BP-001,BP,,PTKS - Pantheon Tankers Management Ltd,,,33006.0,28517000.0,0,1.0,0.6807790588368324,0.0
Entity_Carrier,BP-001,BP,,RTCE - Roswell Tankers Corp,,,27269.0,23042000.0,0,1.0,0.5624481656493239,0.0
Entity_Carrier,BP-001,BP,,SBOT - Sause Bros Inc,,,23733.64,14494000.0,0,1.0,0.4895281191896079,0.0
Entity_Carrier,BP-001,BP,,SEUK - Shell International Trading And Shipping,,,156022.5,141530000.0,8,2.0,3.218107335253278,13.114754098360656
Entity_Carrier,BP-001,BP,,SGVJ - Signal Maritime Services Ltd,,,34764.42,26652000.0,3,1.0,0.7170480860633932,4.918032786885246
Entity_Carrier,BP-001,BP,,SMKI - Scorpio Mr Pool Ltd,,,71663.16,67650000.0,0,1.0,1.4781184820357918,0.0
Entity_Carrier,BP-001,BP,,SNHI - Sonangol Shipping Holding Limited,,,115870.04,68943000.0,0,1.0,2.3899259764462863,0.0
Entity_Carrier,BP-001,BP,,SWAF - Stena Weco A/S,,,35437.71,32426000.0,0,1.0,0.7309353105839123,0.0
Entity_Carrier,BP-001,BP,,TAMT - Tarant Marine,,,33671.0,31785000.0,0,1.0,0.6944952944947884,0.0
Entity_Carrier,BP-001,BP,,TGRA - Trafigura Maritime Ventures Ltd,,,419377.0,274925000.0,0,9.0,8.650035731618926,0.0
Entity_Carrier,BP-001,BP,,TNKP - Tankerska Plovidba,,,39340.3,32141000.0,1,1.0,0.8114298130145623,1.639344262295082
Entity_Carrier,BP-001,BP,,UMLE - Union Maritime Limited,,,33152.6,29042000.0,0,1.0,0.6838028184570676,0.0
Entity_Carrier,BP-001,BP,,VITO - Vitol International Shipping Pte,,,55356.0,39746000.0,0,1.0,1.1417683324538477,0.0
Entity_Carrier,BP-001,BP,,WECF - Weco Tankers A/S,,,73968.84,68496000.0,2,1.0,1.52567524930171,3.278688524590164
Entity_Carrier,BP-001,BP,,WSCL - Waterfront Shipping Company Limited,,,13120.0,6678000.0,0,1.0,0.27061204786824344,0.0
Entity_Carrier,BP-001,BP,,YTIS - Yasa Tanker Isletmeciligi A.S.,,,41920.0,39131000.0,0,1.0,0.86463849440829,0.0
Entity_Carrier,CELANESE-001,Celanese,,AQCV - Ace Tankers C.V.,,,4543350.33,5818745000.0,36,14.0,98.84619057402308,69.23076923076923
Entity_Carrier,CELANESE-001,Celanese,,TMMD - Transportacion Maritima Mexicana S A De C V,,,50994.51,118547400.0,16,2.0,1.1094484659053192,30.76923076923077
Entity_Carrier,CELANESE-001,Celanese,,UTNK - Uni Tankers,,,2039.0,7175000.0,0,1.0,0.04436096007160272,0.0
Entity_Carrier,CHEVRON-001,Chevron,,ADHQ - Ardmore Shipping,,,39660.0,37121000.0,0,1.0,0.06754476490335662,0.0
Entity_Carrier,CHEVRON-001,Chevron,,AETK - Aet Inc Pte Ltd,,,1302784.32,735830000.0,24,8.0,2.2187660265804166,4.203152364273205
Entity_Carrier,CHEVRON-001,Chevron,,AHPT - Aetna Shipping Co Ltd,,,1777997.93,1013096000.0,30,1.0,3.028100155837234,5.253940455341506
Entity_Carrier,CHEVRON-001,Chevron,,AMCP - Amazonas Ca Llc,,,208599.63,114517000.0,0,2.0,0.35526507733931356,0.0
Entity_Carrier,CHEVRON-001,Chevron,,AQCV - Ace Tankers C.V.,,,5000.98,3030000.0,0,1.0,0.008517146202379937,0.0
Entity_Carrier,CHEVRON-001,Chevron,,ASHI - Andriaki Shipping Co. Ltd.,,,411002.01,237299000.0,0,1.0,0.69997564650169,0.0
Entity_Carrier,CHEVRON-001,Chevron,,ATKA - Almi Tankers S A,,,136234.0,77789000.0,0,1.0,0.23201950332435414,0.0
Entity_Carrier,CHEVRON-001,Chevron,,AWVW - Atlas Maritime Shipmanagement Ltd.,,,70989.23,37624000.0,0,1.0,0.12090143345991704,0.0
Entity_Carrier,CHEVRON-001,Chevron,,BANQ - Blue Anchor America Line,,,243.09,4274000.0,0,1.0,0.0004140054689953848,0.0
Entity_Carrier,CHEVRON-001,Chevron,,BBHY - Bbc Chartering Carriers Gmbh & Co Kg,,,1742.22,24382000.0,4,2.0,0.0029671669266244567,0.7005253940455342
Entity_Carrier,CHEVRON-001,Chevron,,CCMK - Concord Maritime Llc,,,83484.0,54766000.0,0,1.0,0.14218121919293553,0.0
Entity_Carrier,CHEVRON-001,Chevron,,CEPC - Chevron North America  Exploration & Production Company,,,11605.28,64302600.0,0,21.0,0.019764899375633548,0.0
Entity_Carrier,CHEVRON-001,Chevron,,CGUT - Cygnus Tankers Limited,,,37449.0,35128000.0,0,1.0,0.063779220899289,0.0
Entity_Carrier,CHEVRON-001,Chevron,,CHVV - Chevron Shipping Company Llc,,,21927575.22,11986755719.0,225,17.0,37.34475323085144,39.404553415061294
Entity_Carrier,CHEVRON-001,Chevron,,COEB - Core Transport Llc,,,80974.44,45670000.0,0,1.0,0.13790719901616127,0.0
Entity_Carrier,CHEVRON-001,Chevron,,CSOM - Cosco Shipping Energy Transportation Co Ltd,,,82823.0,46878000.0,0,1.0,0.14105547311121291,0.0
Entity_Carrier,CHEVRON-001,Chevron,,CSPA - Clearlake Shipping Pte Ltd,,,92489.0,66993000.0,0,2.0,0.1575175935740431,0.0
Entity_Carrier,CHEVRON-001,Chevron,,DAMT - D'amico Tankers Designated Activity Company,,,64764.090000000004,62494000.0,2,1.0,0.11029942595133205,0.3502626970227671
Entity_Carrier,CHEVRON-001,Chevron,,DMNA - Dampskibsselskabet Norden Aktieselskab,,,120720.0,110426000.0,0,2.0,0.20559768076483134,0.0
